Date,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env
2020/10/15,15:22:31,3.815000,0,0.000000,0.000000,420,109,7,0,0,0,0,0,0,0,0,0
2020/10/15,15:22:51,3.817500,0,0.000000,0.000000,360,107,10,0,0,0,0,0,0,0,0,0
2020/10/15,15:23:1,3.817500,0,0.000000,0.000000,351,90,7,0,0,0,0,0,0,0,0,0
2020/10/15,15:23:21,3.818750,0,0.000000,0.000000,330,95,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:23:31,3.820000,0,0.000000,0.000000,339,98,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:23:51,3.821250,0,0.000000,0.000000,318,89,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:24:1,3.822500,0,0.000000,0.000000,381,105,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:24:21,3.823750,0,0.000000,0.000000,222,58,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:24:31,3.825000,0,0.000000,0.000000,339,91,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:24:51,3.825000,0,0.000000,0.000000,363,102,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:25:1,3.826250,0,0.000000,0.000000,426,124,6,0,0,0,0,1,1,0,1,1
2020/10/15,15:25:21,3.827500,0,0.000000,0.000000,174,46,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:25:31,3.828750,0,0.000000,0.000000,264,80,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:25:51,3.830000,0,0.000000,0.000000,258,67,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:26:1,3.831250,0,0.000000,0.000000,255,74,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:26:21,3.832500,0,0.000000,0.000000,141,43,6,3,3,3,0,0,2,0,0,2
2020/10/15,15:26:31,3.833750,0,0.000000,0.000000,99,33,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:26:51,3.835000,0,0.000000,0.000000,132,36,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:27:1,3.835000,0,0.000000,0.000000,204,64,6,3,3,3,0,0,2,0,0,2
2020/10/15,15:27:21,3.837500,0,0.000000,0.000000,108,33,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:27:31,3.837500,0,0.000000,0.000000,183,51,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:27:51,3.840000,0,0.000000,0.000000,204,65,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:28:1,3.840000,0,0.000000,0.000000,183,51,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:28:21,3.842500,0,0.000000,0.000000,228,72,3,0,0,0,1,1,1,1,1,1
